in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Attention_check.rt,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n03928116_0/img_buffet_b02_piano_2006_gray.jpg,n02933112_4,n03928116_0,flexible,0.704013,n04256520_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_4/img_b02_piano_club_house_italia_nautilus_sofa_2011-3_gray.png,random,fixed,n02933112_4,n03928116_0,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,right,Experiments/experiment_2/1220.jpg,Experiments/experiment_2/1221.jpg,Experiments/experiment_2/1222.jpg,Experiments/experiment_2/1223.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""right""]",[1.3050000000000637],False,,0.0,,0.0,5.0,5.0,5.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_0/img_quatre_dining_table_b02_piano_2012_gray.jpg,n04379243_-7,n03928116_0,flexible,0.776794,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_0/img_quatre_dining_table_b02_piano_2012-3_gray.png,foreground,same as foreground,n04379243_-7,n03928116_0,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,left,Experiments/experiment_2/1224.jpg,Experiments/experiment_2/1225.jpg,Experiments/experiment_2/1226.jpg,Experiments/experiment_2/1227.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.0050000000001091],False,,0.0,,0.0,6.0,6.0,6.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02883344_-1/img_chair_eames_plastic_armchair_woven_box_2006_gray.jpg,n03001627_9,n02883344_-1,flexible,0.743263,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02883344_-1/img_chair_eames_plastic_armchair_woven_box_2006-3_gray.png,foreground,same as foreground,n03001627_9,n04405907_5,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_2/1228.jpg,Experiments/experiment_2/1229.jpg,Experiments/experiment_2/1230.jpg,Experiments/experiment_2/1231.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.1119999999998527],False,,0.0,,0.0,7.0,7.0,7.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02818832_9/img_ydp_103_r_2012__vray_bed01_blue_2006_gray.jpg,n03928116_10,n02818832_9,fixed,0.713914,n02818832_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02818832_9/img_ydp_103_r_2012__vray_bed01_blue_2006-3_gray.png,foreground,same as foreground,n03928116_10,n02818832_9,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,left,Experiments/experiment_2/1232.jpg,Experiments/experiment_2/1233.jpg,Experiments/experiment_2/1234.jpg,Experiments/experiment_2/1235.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.5040000000001328],False,,0.0,,0.0,8.0,8.0,8.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_15/img_bed01_blue_microwave_box_2002_gray.jpg,n02818832_9,n02883344_15,flexible,0.718852,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_15/img_bed01_blue_microwave_box_2002-3_gray.png,foreground,same as foreground,n02818832_9,n04379243_-7,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,random,right,Experiments/experiment_2/1236.jpg,Experiments/experiment_2/1237.jpg,Experiments/experiment_2/1238.jpg,Experiments/experiment_2/1239.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.2419999999999618],True,left,1.0,0.847,0.0,9.0,9.0,9.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n03928116_4/img_b05_ccm_contemporary_bed_max2013_dp_33_b_2013__vray_2000_gray.jpg,n02818832_3,n03928116_4,flexible,0.707029,n04405907_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n04405907_9/img_ydp_103_r_2012__vray_vray_004_2014-3_gray.png,random,fixed,n02818832_3,n04379243_-7,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,random,left,Experiments/experiment_2/1240.jpg,Experiments/experiment_2/1241.jpg,Experiments/experiment_2/1242.jpg,Experiments/experiment_2/1243.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""left""]",[1.3040000000000873],False,,0.0,,0.0,10.0,10.0,10.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02828884_3/img_vray_004_b04_wood_metal_park_bench_2011_gray.jpg,n04405907_9,n02828884_3,fixed,0.776428,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02883344_-1/img_ydp_103_r_2012__vray_woven_box_2006-3_gray.png,random,flexible,n04405907_9,n02883344_-1,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,right,Experiments/experiment_2/1244.jpg,Experiments/experiment_2/1245.jpg,Experiments/experiment_2/1246.jpg,Experiments/experiment_2/1247.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.2300000000000182],False,,0.0,,0.0,11.0,11.0,11.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_-7/img_woven_box_quatre_dining_table_2012_gray.jpg,n02883344_-1,n04379243_-7,flexible,0.896485,n04256520_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04256520_4/img_microwave_box_club_house_italia_nautilus_sofa_2008-3_gray.png,random,flexible,n02883344_-1,n03001627_-2,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,random,right,Experiments/experiment_2/1248.jpg,Experiments/experiment_2/1249.jpg,Experiments/experiment_2/1250.jpg,Experiments/experiment_2/1251.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.1869999999998981],False,,0.0,,0.0,12.0,12.0,12.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_15/img_glass_table_microwave_box_2013_gray.jpg,n04379243_8,n02883344_15,fixed,0.744328,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_15/img_glass_table_microwave_box_2013-3_gray.png,foreground,same as foreground,n04379243_8,n02883344_15,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,left,Experiments/experiment_2/1252.jpg,Experiments/experiment_2/1253.jpg,Experiments/experiment_2/1254.jpg,Experiments/experiment_2/1255.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.9110000000000582],True,left,1.0,0.743,0.0,13.0,13.0,13.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2002_gray.jpg,n03928116_0,n03001627_9,flexible,0.743432,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02828884_3/img_ydp_103_r_2012__vray_b04_wood_metal_park_bench_2015-3_gray.png,random,fixed,n03928116_0,n02883344_0,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,right,Experiments/experiment_2/1256.jpg,Experiments/experiment_2/1257.jpg,Experiments/experiment_2/1258.jpg,Experiments/experiment_2/1259.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.9459999999999127],False,,0.0,,0.0,14.0,14.0,14.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04256520_4/img_napoleon_iii_sofa_club_house_italia_nautilus_sofa_2008_gray.jpg,n04256520_9,n04256520_4,flexible,0.72311,n04379243_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04379243_0/img_cgaxis_models_48_26_vray_composite_17th_c._monastery_dining_table_2010_2012-3_gray.png,random,flexible,n04256520_9,n02818832_0,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,random,left,Experiments/experiment_2/1260.jpg,Experiments/experiment_2/1261.jpg,Experiments/experiment_2/1262.jpg,Experiments/experiment_2/1263.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.0610000000001492],False,,0.0,,0.0,15.0,15.0,15.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_0/img_woven_box_17th_c._monastery_dining_table_2010_2002_gray.jpg,n02883344_-1,n04379243_0,fixed,0.742093,n03928116_10,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n03928116_10/img_b03_box_ydp_103_r_2012__vray_2003-3_gray.png,random,fixed,n02883344_-1,n02883344_15,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,right,Experiments/experiment_2/1264.jpg,Experiments/experiment_2/1265.jpg,Experiments/experiment_2/1266.jpg,Experiments/experiment_2/1267.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.0039999999999054],False,,0.0,,0.0,16.0,16.0,16.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02818832_0/img_quatre_dining_table_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2008_gray.jpg,n04379243_-7,n02818832_0,fixed,0.823562,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n04405907_8/img_chair_billiani_doll_stylized_tv_2003-3_gray.png,random,flexible,n04379243_-7,n02818832_0,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,foreground,left,Experiments/experiment_2/1268.jpg,Experiments/experiment_2/1269.jpg,Experiments/experiment_2/1270.jpg,Experiments/experiment_2/1271.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[1.6590000000001055],False,,0.0,,0.0,17.0,17.0,17.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02883344_-1/img_cgaxis_models_48_26_vray_composite_woven_box_2006_gray.jpg,n02933112_-18,n02883344_-1,flexible,0.864416,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04256520_9/img_17th_c._monastery_dining_table_2010_napoleon_iii_sofa_2004-3_gray.png,random,flexible,n02933112_-18,n02933112_4,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,right,Experiments/experiment_2/1272.jpg,Experiments/experiment_2/1273.jpg,Experiments/experiment_2/1274.jpg,Experiments/experiment_2/1275.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""right""]",[1.3599999999999],False,,0.0,,0.0,18.0,18.0,18.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02818832_3/img_b04_wood_metal_park_bench_b05_ccm_contemporary_bed_max2013_2001_gray.jpg,n02828884_3,n02818832_3,fixed,0.881876,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04405907_9/img_b03_box_vray_004_2004-3_gray.png,random,flexible,n02828884_3,n02818832_3,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,left,Experiments/experiment_2/1276.jpg,Experiments/experiment_2/1277.jpg,Experiments/experiment_2/1278.jpg,Experiments/experiment_2/1279.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""right""]",[1.530999999999949],False,,0.0,,0.0,19.0,19.0,19.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04256520_4/img_woven_box_club_house_italia_nautilus_sofa_2002_gray.jpg,n02883344_-1,n04256520_4,flexible,0.744067,n04256520_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04256520_4/img_woven_box_club_house_italia_nautilus_sofa_2002-3_gray.png,foreground,same as foreground,n02883344_-1,n02828884_4,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,right,Experiments/experiment_2/1280.jpg,Experiments/experiment_2/1281.jpg,Experiments/experiment_2/1282.jpg,Experiments/experiment_2/1283.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.95900000000006],True,left,1.0,0.684,0.0,20.0,20.0,20.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04256520_9/img_b03_box_napoleon_iii_sofa_2004_gray.jpg,n02883344_0,n04256520_9,fixed,0.748257,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_8/img_meridiani_belmondo_bench_sofa_stylized_tv_2002-3_gray.png,random,flexible,n02883344_0,n02818832_9,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,random,left,Experiments/experiment_2/1284.jpg,Experiments/experiment_2/1285.jpg,Experiments/experiment_2/1286.jpg,Experiments/experiment_2/1287.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.3700000000001182],False,,0.0,,0.0,21.0,21.0,21.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_8/img_meridiani_belmondo_bench_sofa_stylized_tv_2006_gray.jpg,n04256520_5,n04405907_8,flexible,0.808554,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_8/img_meridiani_belmondo_bench_sofa_stylized_tv_2006-3_gray.png,foreground,same as foreground,n04256520_5,n02883344_15,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,left,Experiments/experiment_2/1288.jpg,Experiments/experiment_2/1289.jpg,Experiments/experiment_2/1290.jpg,Experiments/experiment_2/1291.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""left""]",[1.3379999999999654],False,,0.0,,0.0,22.0,22.0,22.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_5/img_b02_piano_meridiani_belmondo_bench_sofa_2007_gray.jpg,n03928116_0,n04256520_5,flexible,0.718459,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n03928116_10/img_club_house_italia_nautilus_sofa_ydp_103_r_2012__vray_2000-3_gray.png,random,flexible,n03928116_0,n04256520_5,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,foreground,left,Experiments/experiment_2/1292.jpg,Experiments/experiment_2/1293.jpg,Experiments/experiment_2/1294.jpg,Experiments/experiment_2/1295.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.7950000000000728],False,,0.0,,0.0,23.0,23.0,23.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_3/img_club_house_italia_nautilus_sofa_b05_ccm_contemporary_bed_max2013_2014_gray.jpg,n04256520_4,n02818832_3,fixed,0.841151,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n03928116_10/img_club_house_italia_nautilus_sofa_ydp_103_r_2012__vray_2007-3_gray.png,random,flexible,n04256520_4,n03928116_4,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,right,Experiments/experiment_2/1296.jpg,Experiments/experiment_2/1297.jpg,Experiments/experiment_2/1298.jpg,Experiments/experiment_2/1299.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.5389999999999873],False,,0.0,,0.0,24.0,24.0,24.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02828884_3/img_chair_eames_plastic_armchair_b04_wood_metal_park_bench_2006_gray.jpg,n03001627_9,n02828884_3,flexible,0.701443,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02828884_3/img_chair_eames_plastic_armchair_b04_wood_metal_park_bench_2006-3_gray.png,foreground,same as foreground,n03001627_9,n03001627_-2,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,random,right,Experiments/experiment_2/1300.jpg,Experiments/experiment_2/1301.jpg,Experiments/experiment_2/1302.jpg,Experiments/experiment_2/1303.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[1.1549999999999727],True,right,1.0,0.817,0.0,25.0,25.0,25.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02933112_-2/img_buffet_sink_base_white_wood_2006_gray.jpg,n02933112_4,n02933112_-2,flexible,0.706255,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02933112_-2/img_buffet_sink_base_white_wood_2006-3_gray.png,foreground,same as foreground,n02933112_4,n02933112_-2,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,left,Experiments/experiment_2/1304.jpg,Experiments/experiment_2/1305.jpg,Experiments/experiment_2/1306.jpg,Experiments/experiment_2/1307.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.7880000000000109],False,,0.0,,0.0,26.0,26.0,26.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_15/img_b02_piano_microwave_box_2011_gray.jpg,n03928116_0,n02883344_15,fixed,0.761375,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n03928116_0/img_chair_eames_plastic_armchair_b02_piano_2011-3_gray.png,random,fixed,n03928116_0,n02883344_15,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,right,Experiments/experiment_2/1308.jpg,Experiments/experiment_2/1309.jpg,Experiments/experiment_2/1310.jpg,Experiments/experiment_2/1311.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.7309999999999945],False,,0.0,,0.0,27.0,27.0,27.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n03928116_10/img_glass_table_ydp_103_r_2012__vray_2001_gray.jpg,n04379243_8,n03928116_10,flexible,0.752665,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n03928116_10/img_glass_table_ydp_103_r_2012__vray_2001-3_gray.png,foreground,same as foreground,n04379243_8,n03928116_10,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,foreground,left,Experiments/experiment_2/1312.jpg,Experiments/experiment_2/1313.jpg,Experiments/experiment_2/1314.jpg,Experiments/experiment_2/1315.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.8379999999999654],False,,0.0,,0.0,28.0,28.0,28.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n03928116_0/img_b05_c-5_classic_series_bench-2012_b02_piano_2009_gray.jpg,n02828884_4,n03928116_0,fixed,0.728249,n02818832_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02818832_3/img_napoleon_iii_sofa_b05_ccm_contemporary_bed_max2013_2010-3_gray.png,random,flexible,n02828884_4,n04405907_5,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_2/1316.jpg,Experiments/experiment_2/1317.jpg,Experiments/experiment_2/1318.jpg,Experiments/experiment_2/1319.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,right,"[""right""]",[0.9770000000000891],False,,0.0,,0.0,29.0,29.0,29.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02883344_0/img_napoleon_iii_sofa_b03_box_2013_gray.jpg,n04256520_9,n02883344_0,flexible,0.783814,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02883344_0/img_napoleon_iii_sofa_b03_box_2013-3_gray.png,foreground,same as foreground,n04256520_9,n02883344_0,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,right,Experiments/experiment_2/1320.jpg,Experiments/experiment_2/1321.jpg,Experiments/experiment_2/1322.jpg,Experiments/experiment_2/1323.jpg,719,1,2023-09-17_11h35.20.895,Occlusion_Psychophysics,2022.1.4,Win32,59.95203837,,,left,"[""left""]",[0.9410000000000309],False,,0.0,,0.0,30.0,30.0,30.0,1.0,,,,,
